,age,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,poutcome,y
297,45.0,primary,no,-311.0,yes,no,may,1030.0,1.0,-1.0,0.0,unknown,yes
298,38.0,secondary,no,593.0,yes,yes,jul,1484.0,24.0,-1.0,0.0,unknown,yes
299,32.0,secondary,no,759.0,yes,no,apr,317.0,5.0,-1.0,0.0,unknown,yes
300,70.0,primary,no,4531.0,no,no,may,445.0,1.0,-1.0,0.0,unknown,no
301,65.0,primary,no,1840.0,no,no,jun,383.0,2.0,188.0,5.0,failure,no
302,56.0,secondary,no,345.0,yes,no,jul,605.0,1.0,-1.0,0.0,unknown,no
303,35.0,secondary,no,1287.0,yes,no,jul,330.0,2.0,-1.0,0.0,unknown,no
304,56.0,unknown,no,353.0,no,yes,jul,171.0,2.0,-1.0,0.0,unknown,no
305,56.0,secondary,no,205.0,no,yes,jul,442.0,2.0,-1.0,0.0,unknown,no
306,49.0,secondary,no,687.0,yes,no,apr,772.0,1.0,-1.0,0.0,unknown,yes
307,38.0,primary,no,1147.0,yes,yes,may,249.0,5.0,-1.0,0.0,unknown,no
308,35.0,tertiary,no,4286.0,yes,no,may,357.0,1.0,-1.0,0.0,unknown,no
309,38.0,tertiary,no,605.0,no,no,nov,147.0,2.0,-1.0,0.0,unknown,no
310,49.0,secondary,no,8545.0,yes,yes,may,199.0,7.0,167.0,1.0,failure,no
311,55.0,unknown,no,559.0,no,no,jan,271.0,2.0,-1.0,0.0,unknown,no
312,43.0,primary,no,2.0,yes,no,jul,783.0,3.0,-1.0,0.0,unknown,no
313,43.0,tertiary,no,2.0,no,yes,aug,472.0,2.0,-1.0,0.0,unknown,no
314,25.0,tertiary,no,760.0,yes,no,may,223.0,3.0,89.0,2.0,failure,yes
315,30.0,primary,no,1317.0,yes,no,may,395.0,2.0,-1.0,0.0,unknown,no
316,46.0,secondary,no,182.0,no,no,feb,56.0,1.0,-1.0,0.0,unknown,no
317,50.0,primary,no,276.0,no,yes,jun,641.0,6.0,-1.0,0.0,unknown,no
318,35.0,secondary,no,2971.0,no,no,may,429.0,4.0,164.0,2.0,failure,yes
319,26.0,secondary,no,1064.0,no,no,may,113.0,1.0,-1.0,0.0,unknown,no
320,45.0,unknown,no,1783.0,no,no,jun,11.0,11.0,-1.0,0.0,unknown,no
321,37.0,secondary,no,-67.0,no,no,feb,157.0,1.0,-1.0,0.0,unknown,no
322,60.0,tertiary,no,179.0,no,yes,jul,79.0,4.0,-1.0,0.0,unknown,no
323,38.0,tertiary,no,1199.0,no,no,aug,178.0,1.0,1.0,1.0,success,yes
324,47.0,primary,no,214.0,yes,yes,jun,168.0,1.0,-1.0,0.0,unknown,no
325,33.0,secondary,no,6699.0,no,no,nov,425.0,1.0,462.0,1.0,failure,no
326,51.0,secondary,no,1760.0,no,yes,nov,162.0,1.0,-1.0,0.0,unknown,no
327,35.0,tertiary,no,145.0,yes,no,jul,799.0,2.0,-1.0,0.0,unknown,yes
328,35.0,secondary,no,978.0,no,no,dec,1370.0,3.0,209.0,3.0,success,yes
329,48.0,secondary,no,1150.0,yes,no,may,357.0,1.0,-1.0,0.0,unknown,no
330,37.0,secondary,no,121.0,no,no,jul,22.0,6.0,-1.0,0.0,unknown,no
331,29.0,tertiary,no,828.0,yes,no,apr,215.0,3.0,321.0,3.0,other,no
332,34.0,secondary,no,244.0,yes,no,jul,56.0,4.0,-1.0,0.0,unknown,no
333,32.0,primary,no,228.0,yes,no,jul,1017.0,6.0,-1.0,0.0,unknown,yes
334,30.0,tertiary,no,424.0,no,no,apr,298.0,4.0,-1.0,0.0,unknown,yes
335,47.0,tertiary,no,447.0,no,yes,may,126.0,1.0,-1.0,0.0,unknown,no
336,33.0,primary,no,-195.0,no,no,sep,9.0,1.0,-1.0,0.0,unknown,no
337,33.0,tertiary,no,1410.0,yes,no,feb,8.0,1.0,254.0,5.0,failure,no
338,63.0,primary,no,1084.0,no,no,oct,201.0,1.0,183.0,1.0,success,no
339,51.0,primary,no,10924.0,no,no,may,106.0,2.0,-1.0,0.0,unknown,no
340,41.0,tertiary,no,832.0,yes,yes,nov,164.0,1.0,176.0,1.0,,no
341,56.0,tertiary,no,478.0,no,no,feb,97.0,1.0,-1.0,0.0,unknown,no
342,60.0,tertiary,no,0.0,no,yes,jul,151.0,1.0,-1.0,0.0,unknown,no
343,41.0,tertiary,no,3950.0,yes,no,may,96.0,2.0,-1.0,0.0,unknown,no
344,37.0,unknown,no,504.0,yes,no,apr,555.0,1.0,-1.0,0.0,unknown,no
345,36.0,secondary,no,219.0,yes,yes,may,270.0,2.0,347.0,1.0,failure,no
346,57.0,tertiary,no,1602.0,no,no,jul,339.0,3.0,-1.0,0.0,unknown,no
347,55.0,primary,no,2587.0,no,no,sep,328.0,2.0,94.0,2.0,success,yes
348,44.0,secondary,no,0.0,yes,yes,may,159.0,1.0,-1.0,0.0,unknown,no
349,47.0,tertiary,no,2303.0,yes,no,may,323.0,2.0,364.0,1.0,failure,no
350,31.0,secondary,no,1660.0,yes,no,apr,342.0,1.0,-1.0,0.0,unknown,no
351,35.0,tertiary,yes,32.0,yes,no,nov,180.0,1.0,-1.0,0.0,unknown,no
352,39.0,tertiary,no,278.0,no,yes,jul,60.0,3.0,-1.0,0.0,unknown,no
353,50.0,tertiary,no,4.0,no,no,nov,223.0,1.0,96.0,2.0,failure,no
354,29.0,tertiary,no,318.0,yes,no,may,1434.0,2.0,356.0,4.0,failure,no
355,30.0,secondary,no,209.0,yes,no,may,30.0,2.0,-1.0,0.0,unknown,no
356,46.0,secondary,no,271.0,yes,no,may,134.0,4.0,-1.0,0.0,unknown,no
357,27.0,unknown,no,3196.0,no,no,feb,10.0,2.0,-1.0,0.0,unknown,no
358,48.0,secondary,no,4099.0,no,no,apr,397.0,2.0,-1.0,0.0,unknown,yes
359,26.0,secondary,no,2572.0,yes,no,may,620.0,1.0,-1.0,0.0,unknown,no
360,36.0,tertiary,no,339.0,no,no,nov,6.0,6.0,-1.0,0.0,unknown,no
361,42.0,primary,no,0.0,yes,yes,may,209.0,2.0,-1.0,0.0,unknown,no
362,50.0,primary,no,395.0,yes,no,may,419.0,2.0,-1.0,0.0,unknown,no
363,49.0,secondary,no,2039.0,yes,no,nov,283.0,2.0,-1.0,0.0,unknown,no
364,45.0,tertiary,no,5450.0,no,no,aug,188.0,2.0,-1.0,0.0,unknown,no
365,23.0,secondary,no,780.0,no,no,sep,267.0,1.0,-1.0,0.0,unknown,no
366,38.0,secondary,no,0.0,yes,no,apr,196.0,2.0,-1.0,0.0,unknown,no
367,32.0,tertiary,no,8436.0,yes,no,apr,245.0,1.0,149.0,2.0,failure,no
368,60.0,primary,no,11262.0,no,no,aug,323.0,1.0,-1.0,0.0,unknown,yes
369,30.0,secondary,no,946.0,yes,no,nov,1065.0,1.0,183.0,1.0,other,no
370,58.0,tertiary,no,497.0,no,no,jun,138.0,5.0,-1.0,0.0,unknown,no
371,60.0,primary,no,55.0,no,no,jun,207.0,1.0,-1.0,0.0,unknown,no
372,38.0,secondary,no,-140.0,no,no,jun,456.0,3.0,-1.0,0.0,unknown,no
373,51.0,secondary,no,-379.0,yes,no,aug,261.0,1.0,-1.0,0.0,unknown,no
374,42.0,secondary,no,-396.0,yes,no,may,80.0,1.0,308.0,4.0,failure,no
375,30.0,secondary,no,0.0,yes,no,may,131.0,6.0,363.0,9.0,failure,no
376,40.0,primary,no,733.0,yes,no,jun,94.0,7.0,-1.0,0.0,unknown,no
377,37.0,tertiary,no,393.0,yes,no,may,567.0,3.0,275.0,4.0,failure,yes
378,53.0,primary,no,7290.0,yes,no,may,153.0,1.0,-1.0,0.0,unknown,no
379,27.0,secondary,no,468.0,yes,no,may,109.0,1.0,-1.0,0.0,unknown,no
380,39.0,secondary,no,0.0,yes,no,apr,53.0,1.0,325.0,1.0,failure,no
381,39.0,primary,no,3705.0,yes,no,jun,77.0,1.0,-1.0,0.0,unknown,no
382,59.0,tertiary,no,9676.0,no,no,mar,234.0,2.0,-1.0,0.0,unknown,yes
383,37.0,secondary,no,1328.0,yes,no,may,121.0,2.0,341.0,4.0,failure,no
384,41.0,primary,no,8.0,yes,no,jul,155.0,2.0,-1.0,0.0,unknown,no
385,45.0,primary,no,61.0,no,no,apr,108.0,1.0,-1.0,0.0,unknown,no
386,48.0,tertiary,no,6613.0,no,no,jun,159.0,3.0,-1.0,0.0,unknown,no
387,48.0,secondary,no,302.0,yes,no,may,208.0,3.0,-1.0,0.0,unknown,no
388,32.0,secondary,no,1005.0,no,no,may,215.0,1.0,-1.0,0.0,unknown,no
389,35.0,secondary,no,109.0,yes,no,may,597.0,3.0,-1.0,0.0,unknown,no
390,33.0,tertiary,no,1240.0,yes,no,feb,505.0,2.0,260.0,1.0,other,no
391,28.0,primary,no,0.0,yes,yes,jun,380.0,4.0,-1.0,0.0,unknown,no
392,64.0,unknown,no,2923.0,no,no,mar,120.0,1.0,-1.0,0.0,unknown,no
393,35.0,secondary,no,0.0,no,no,aug,106.0,4.0,-1.0,0.0,unknown,no
394,33.0,secondary,no,43.0,yes,no,may,332.0,2.0,358.0,2.0,failure,no
395,41.0,secondary,no,288.0,yes,no,may,221.0,4.0,-1.0,0.0,unknown,no
396,34.0,secondary,no,613.0,yes,no,jun,80.0,1.0,-1.0,0.0,unknown,no
397,37.0,tertiary,no,6101.0,no,no,may,60.0,5.0,87.0,1.0,success,no
398,38.0,primary,no,168.0,yes,yes,may,212.0,3.0,-1.0,0.0,unknown,no
399,39.0,primary,no,7685.0,yes,no,apr,493.0,,-1.0,0.0,unknown,no
400,35.0,tertiary,no,4515.0,yes,no,nov,98.0,2.0,-1.0,0.0,unknown,no
401,28.0,secondary,no,517.0,no,yes,jul,681.0,1.0,-1.0,0.0,unknown,yes
402,27.0,secondary,no,148.0,no,no,jul,203.0,1.0,-1.0,0.0,unknown,no
403,48.0,primary,yes,-285.0,no,yes,nov,157.0,1.0,-1.0,0.0,unknown,no
404,50.0,secondary,no,887.0,no,no,jun,287.0,1.0,-1.0,0.0,unknown,no
405,45.0,secondary,no,3098.0,yes,no,aug,159.0,2.0,-1.0,0.0,unknown,no
406,41.0,tertiary,no,744.0,yes,no,may,125.0,1.0,-1.0,0.0,unknown,no
407,39.0,secondary,no,130.0,no,no,jul,202.0,2.0,-1.0,0.0,unknown,no
408,44.0,secondary,no,438.0,yes,no,may,37.0,3.0,303.0,1.0,failure,no
409,54.0,secondary,no,0.0,no,no,jan,161.0,1.0,98.0,2.0,failure,yes
410,49.0,tertiary,no,322.0,no,no,aug,72.0,4.0,-1.0,0.0,unknown,no
411,34.0,secondary,no,186.0,no,no,feb,342.0,1.0,-1.0,0.0,unknown,no
412,75.0,tertiary,no,3810.0,yes,no,nov,262.0,1.0,183.0,1.0,failure,yes
413,42.0,tertiary,no,0.0,no,no,aug,325.0,2.0,-1.0,0.0,unknown,no
414,53.0,secondary,no,4380.0,no,no,aug,223.0,7.0,-1.0,0.0,unknown,no
415,49.0,tertiary,no,755.0,no,no,jul,1212.0,4.0,-1.0,0.0,unknown,yes
416,31.0,secondary,no,2070.0,no,no,aug,319.0,2.0,-1.0,0.0,unknown,no
417,45.0,primary,no,999.0,no,no,jan,182.0,2.0,-1.0,0.0,unknown,no
418,39.0,secondary,no,167.0,yes,yes,jul,330.0,1.0,-1.0,0.0,unknown,no
419,46.0,secondary,no,1322.0,yes,yes,nov,514.0,1.0,-1.0,,unknown,no
420,42.0,secondary,no,1076.0,yes,no,may,213.0,1.0,-1.0,0.0,unknown,no
421,37.0,tertiary,no,502.0,yes,no,may,551.0,1.0,351.0,1.0,failure,no
422,26.0,tertiary,no,1216.0,yes,no,apr,472.0,2.0,-1.0,0.0,unknown,no
423,37.0,tertiary,no,876.0,yes,no,apr,140.0,4.0,327.0,2.0,failure,no
424,36.0,secondary,no,342.0,yes,no,may,142.0,1.0,-1.0,0.0,unknown,no
425,29.0,primary,no,950.0,yes,no,jun,135.0,3.0,-1.0,0.0,unknown,no
426,36.0,primary,no,973.0,yes,yes,may,293.0,1.0,-1.0,0.0,unknown,no
427,26.0,tertiary,no,3825.0,yes,no,may,107.0,1.0,-1.0,0.0,unknown,no
428,32.0,secondary,no,2366.0,yes,no,may,127.0,2.0,-1.0,0.0,unknown,no
429,40.0,tertiary,no,542.0,yes,no,nov,1816.0,1.0,-1.0,0.0,unknown,no
430,53.0,primary,no,995.0,no,no,feb,200.0,3.0,-1.0,0.0,unknown,no
431,29.0,tertiary,no,20.0,yes,no,may,418.0,1.0,-1.0,0.0,unknown,no
432,34.0,tertiary,no,228.0,yes,no,jul,387.0,4.0,-1.0,0.0,unknown,no
433,43.0,secondary,no,130.0,no,no,may,156.0,1.0,337.0,3.0,failure,no
434,56.0,tertiary,no,217.0,no,yes,jul,121.0,2.0,-1.0,0.0,unknown,no
435,55.0,tertiary,no,0.0,no,no,jun,108.0,2.0,-1.0,0.0,unknown,no
436,31.0,tertiary,no,259.0,yes,no,may,47.0,1.0,-1.0,0.0,unknown,no
437,27.0,secondary,no,619.0,yes,no,apr,16.0,5.0,322.0,4.0,other,no
438,36.0,secondary,no,644.0,yes,no,nov,54.0,2.0,-1.0,0.0,unknown,no
439,44.0,tertiary,no,22.0,yes,no,aug,265.0,2.0,-1.0,0.0,unknown,no
440,37.0,tertiary,no,4303.0,yes,no,may,168.0,1.0,-1.0,0.0,unknown,no
441,30.0,secondary,no,239.0,yes,no,may,115.0,3.0,-1.0,0.0,unknown,no
442,42.0,secondary,no,275.0,no,no,aug,31.0,8.0,-1.0,0.0,unknown,no
443,30.0,tertiary,no,1221.0,yes,no,jul,279.0,4.0,-1.0,0.0,unknown,yes
444,62.0,secondary,no,816.0,no,no,sep,28.0,2.0,-1.0,0.0,unknown,no
445,24.0,secondary,no,1222.0,yes,no,apr,369.0,1.0,-1.0,0.0,unknown,no
446,31.0,secondary,no,2363.0,yes,no,may,247.0,1.0,-1.0,0.0,unknown,no
447,66.0,tertiary,no,2262.0,no,no,apr,155.0,1.0,-1.0,0.0,unknown,no
448,47.0,secondary,no,2.0,no,no,jul,89.0,1.0,-1.0,0.0,unknown,no
449,39.0,tertiary,no,2.0,yes,no,nov,180.0,1.0,-1.0,0.0,unknown,no
450,35.0,secondary,no,4508.0,yes,no,nov,854.0,1.0,-1.0,0.0,unknown,yes
451,35.0,secondary,no,-402.0,yes,no,apr,46.0,1.0,-1.0,0.0,unknown,no
452,27.0,secondary,no,1577.0,yes,yes,may,266.0,2.0,-1.0,0.0,unknown,no
453,32.0,secondary,no,34.0,yes,no,may,321.0,2.0,-1.0,0.0,unknown,no
454,44.0,tertiary,no,795.0,no,no,aug,99.0,24.0,-1.0,0.0,unknown,no
455,42.0,secondary,no,117.0,yes,no,may,147.0,1.0,-1.0,0.0,unknown,no
456,34.0,tertiary,no,5462.0,no,no,apr,430.0,1.0,-1.0,0.0,unknown,yes
457,25.0,secondary,no,402.0,no,yes,jul,264.0,1.0,-1.0,0.0,unknown,no
458,40.0,secondary,no,641.0,no,no,jul,156.0,6.0,-1.0,0.0,unknown,no
459,43.0,tertiary,no,36.0,no,no,may,118.0,1.0,102.0,2.0,failure,no
460,55.0,tertiary,no,383.0,no,no,may,343.0,3.0,-1.0,0.0,unknown,no
461,50.0,secondary,no,283.0,yes,no,aug,226.0,3.0,-1.0,0.0,unknown,no
462,45.0,tertiary,no,0.0,no,no,jun,5.0,1.0,-1.0,0.0,unknown,no
463,35.0,secondary,no,3102.0,yes,no,nov,138.0,1.0,-1.0,0.0,unknown,no
464,32.0,secondary,no,889.0,yes,no,sep,185.0,1.0,99.0,5.0,success,yes
465,59.0,secondary,no,0.0,no,no,feb,722.0,1.0,99.0,4.0,failure,no
466,34.0,secondary,no,-370.0,yes,no,may,748.0,1.0,-1.0,0.0,unknown,no
467,39.0,tertiary,no,-606.0,yes,no,may,142.0,1.0,-1.0,0.0,unknown,no
468,40.0,secondary,no,10378.0,yes,no,nov,523.0,3.0,-1.0,0.0,unknown,no
469,36.0,primary,no,1313.0,yes,no,jun,8.0,10.0,-1.0,0.0,unknown,no
470,40.0,tertiary,no,8969.0,yes,no,nov,153.0,1.0,-1.0,0.0,unknown,no
471,55.0,secondary,no,-196.0,yes,no,may,210.0,2.0,-1.0,0.0,unknown,no
472,38.0,secondary,yes,15.0,yes,no,jul,121.0,1.0,-1.0,0.0,unknown,no
473,61.0,secondary,no,4608.0,no,no,mar,212.0,1.0,-1.0,0.0,unknown,yes
474,41.0,tertiary,no,666.0,yes,no,may,253.0,3.0,-1.0,0.0,unknown,no
475,57.0,primary,no,452.0,yes,no,may,139.0,4.0,-1.0,0.0,unknown,no
476,48.0,secondary,no,149.0,yes,no,may,71.0,1.0,-1.0,0.0,unknown,no
477,77.0,tertiary,no,7802.0,no,no,may,421.0,1.0,92.0,2.0,success,yes
478,35.0,secondary,no,1453.0,yes,no,may,199.0,1.0,-1.0,0.0,unknown,no
479,54.0,secondary,no,1480.0,yes,no,may,108.0,1.0,-1.0,0.0,unknown,no
480,37.0,unknown,no,715.0,yes,no,may,247.0,2.0,-1.0,0.0,unknown,no
481,56.0,secondary,no,237.0,yes,no,jul,236.0,4.0,-1.0,0.0,unknown,no
482,40.0,secondary,no,694.0,yes,no,feb,97.0,4.0,196.0,5.0,failure,no
483,40.0,tertiary,no,0.0,no,no,jul,109.0,8.0,-1.0,0.0,unknown,no
484,54.0,tertiary,no,55.0,yes,no,jun,112.0,2.0,-1.0,0.0,unknown,no
485,55.0,primary,no,136.0,yes,no,jun,15.0,10.0,-1.0,0.0,unknown,no
486,55.0,secondary,yes,-404.0,yes,no,jul,502.0,3.0,-1.0,0.0,unknown,no
487,52.0,primary,no,779.0,yes,no,may,30.0,3.0,-1.0,0.0,unknown,no
488,55.0,primary,no,1187.0,yes,no,jun,193.0,2.0,-1.0,0.0,unknown,no
489,33.0,tertiary,no,641.0,yes,no,aug,347.0,2.0,-1.0,0.0,unknown,no
490,52.0,unknown,no,826.0,yes,no,may,468.0,2.0,-1.0,0.0,unknown,no
491,33.0,secondary,no,991.0,yes,no,may,148.0,1.0,-1.0,0.0,unknown,no
492,53.0,secondary,no,1796.0,no,no,mar,295.0,1.0,91.0,2.0,success,yes
493,46.0,secondary,no,22.0,no,no,aug,388.0,6.0,-1.0,0.0,unknown,yes
494,44.0,secondary,no,244.0,yes,no,aug,1735.0,4.0,-1.0,0.0,unknown,yes
495,48.0,tertiary,no,1328.0,yes,no,may,339.0,1.0,-1.0,0.0,unknown,no
496,50.0,secondary,no,7317.0,yes,no,may,172.0,1.0,370.0,1.0,failure,no
497,34.0,secondary,no,4943.0,yes,yes,nov,117.0,2.0,-1.0,0.0,unknown,no
498,38.0,secondary,no,258.0,no,yes,jun,587.0,2.0,-1.0,0.0,unknown,no
499,42.0,tertiary,no,515.0,yes,no,nov,501.0,2.0,-1.0,0.0,unknown,no
500,32.0,tertiary,no,12607.0,no,no,aug,203.0,5.0,84.0,1.0,failure,no
501,58.0,secondary,no,2.0,yes,yes,jul,282.0,9.0,-1.0,0.0,unknown,no
502,31.0,tertiary,no,13.0,no,no,aug,110.0,5.0,-1.0,0.0,unknown,no
503,19.0,primary,no,103.0,no,no,jul,104.0,2.0,-1.0,0.0,unknown,yes
504,41.0,tertiary,no,3872.0,no,no,oct,231.0,1.0,-1.0,0.0,unknown,no
505,31.0,secondary,no,296.0,yes,no,may,378.0,3.0,-1.0,0.0,unknown,no
506,52.0,primary,no,217.0,no,yes,jul,193.0,6.0,-1.0,0.0,unknown,no
507,42.0,tertiary,no,360.0,yes,no,jun,110.0,5.0,-1.0,0.0,unknown,no
508,41.0,secondary,no,428.0,yes,no,may,92.0,1.0,-1.0,0.0,unknown,no
509,30.0,secondary,no,315.0,no,no,jun,1407.0,1.0,-1.0,0.0,unknown,yes
510,38.0,secondary,no,121.0,yes,yes,feb,168.0,1.0,212.0,2.0,failure,no
511,32.0,tertiary,no,820.0,yes,no,jul,738.0,3.0,-1.0,0.0,unknown,no
512,52.0,secondary,no,195.0,yes,no,feb,220.0,1.0,63.0,5.0,failure,yes
513,48.0,tertiary,no,108.0,yes,no,may,89.0,2.0,-1.0,0.0,unknown,no
514,36.0,tertiary,no,-381.0,yes,no,jul,30.0,29.0,-1.0,0.0,unknown,no
515,45.0,primary,no,757.0,no,no,apr,103.0,1.0,325.0,4.0,failure,no
516,34.0,tertiary,no,691.0,yes,yes,jun,70.0,1.0,-1.0,0.0,unknown,no
517,36.0,primary,no,1925.0,yes,no,apr,904.0,2.0,-1.0,0.0,unknown,yes
518,34.0,tertiary,no,902.0,yes,no,may,159.0,1.0,367.0,2.0,other,no
519,61.0,secondary,no,5207.0,no,no,sep,336.0,1.0,81.0,2.0,other,no
520,54.0,secondary,no,0.0,no,no,jun,220.0,1.0,-1.0,0.0,unknown,no
521,50.0,secondary,no,665.0,no,no,nov,238.0,1.0,-1.0,0.0,unknown,no
522,43.0,secondary,no,738.0,yes,no,nov,585.0,4.0,191.0,4.0,failure,no
523,47.0,primary,no,233.0,no,no,aug,293.0,3.0,-1.0,0.0,unknown,no
524,45.0,secondary,no,-839.0,yes,no,may,68.0,1.0,-1.0,0.0,unknown,no
525,57.0,primary,no,5799.0,no,no,jun,97.0,1.0,-1.0,0.0,unknown,no
526,27.0,secondary,no,1033.0,yes,no,may,1713.0,1.0,-1.0,0.0,unknown,no
527,49.0,secondary,no,66.0,no,no,jul,218.0,3.0,-1.0,0.0,unknown,no
528,43.0,primary,no,2567.0,yes,no,may,109.0,1.0,360.0,2.0,failure,no
529,40.0,tertiary,no,1584.0,yes,no,nov,661.0,1.0,-1.0,0.0,unknown,no
530,32.0,secondary,no,182.0,yes,no,may,145.0,1.0,-1.0,0.0,unknown,no
531,58.0,primary,no,76.0,yes,no,may,54.0,4.0,-1.0,0.0,unknown,no
532,34.0,secondary,no,663.0,yes,no,apr,111.0,1.0,-1.0,0.0,unknown,no
533,46.0,secondary,no,3455.0,yes,no,may,566.0,2.0,-1.0,0.0,unknown,no
534,29.0,secondary,no,15.0,no,no,jun,136.0,1.0,-1.0,0.0,unknown,no
535,52.0,primary,no,1054.0,no,no,aug,273.0,1.0,-1.0,0.0,unknown,no
536,45.0,tertiary,no,1529.0,no,no,jun,160.0,1.0,-1.0,0.0,unknown,no
537,26.0,secondary,no,63.0,no,no,jul,76.0,4.0,-1.0,0.0,unknown,no
538,40.0,tertiary,no,0.0,no,no,aug,44.0,1.0,-1.0,0.0,unknown,no
539,41.0,secondary,no,920.0,yes,yes,may,239.0,1.0,-1.0,0.0,unknown,no
540,47.0,secondary,no,3696.0,no,no,jul,250.0,2.0,181.0,4.0,success,yes
541,27.0,unknown,no,59.0,no,no,jul,792.0,4.0,-1.0,0.0,unknown,no
542,27.0,,no,0.0,yes,no,jul,198.0,13.0,-1.0,0.0,unknown,no
543,48.0,secondary,no,157.0,yes,no,may,73.0,1.0,-1.0,0.0,unknown,no
544,49.0,secondary,no,2465.0,no,no,aug,157.0,3.0,-1.0,0.0,unknown,no
545,35.0,primary,no,0.0,yes,no,jul,90.0,6.0,-1.0,0.0,unknown,no
546,47.0,secondary,yes,2.0,no,no,feb,236.0,2.0,-1.0,0.0,unknown,no
547,54.0,tertiary,no,0.0,no,no,jul,118.0,5.0,-1.0,0.0,unknown,no
548,39.0,tertiary,no,12437.0,no,no,nov,40.0,1.0,-1.0,0.0,unknown,no
549,28.0,secondary,no,378.0,yes,no,apr,346.0,1.0,-1.0,0.0,unknown,no
550,54.0,primary,no,211.0,no,no,jun,200.0,2.0,-1.0,0.0,unknown,no
551,34.0,secondary,no,-228.0,yes,no,apr,187.0,3.0,332.0,3.0,other,no
552,63.0,secondary,no,2747.0,no,no,sep,113.0,1.0,80.0,1.0,failure,no
553,42.0,tertiary,no,1932.0,yes,no,may,192.0,32.0,-1.0,0.0,unknown,no
554,43.0,secondary,no,11269.0,no,no,may,92.0,1.0,-1.0,0.0,unknown,no
555,37.0,secondary,no,1314.0,yes,no,may,682.0,2.0,85.0,7.0,success,no
556,55.0,primary,no,2275.0,no,no,aug,139.0,9.0,-1.0,0.0,unknown,no
557,43.0,tertiary,no,1304.0,no,no,aug,501.0,2.0,-1.0,0.0,unknown,yes
558,41.0,secondary,yes,720.0,no,yes,jul,651.0,1.0,-1.0,0.0,unknown,yes
559,47.0,secondary,no,2914.0,yes,no,aug,405.0,13.0,-1.0,0.0,unknown,no
560,34.0,secondary,no,1464.0,yes,no,may,350.0,1.0,-1.0,0.0,unknown,no
561,28.0,secondary,no,11555.0,no,no,apr,125.0,2.0,-1.0,0.0,unknown,no
562,36.0,secondary,no,-302.0,yes,no,may,36.0,2.0,-1.0,0.0,unknown,no
563,50.0,secondary,no,2497.0,yes,no,nov,35.0,1.0,176.0,1.0,failure,no
564,35.0,secondary,no,-339.0,yes,no,may,389.0,2.0,-1.0,0.0,unknown,no
565,40.0,secondary,no,56.0,yes,yes,jan,194.0,1.0,247.0,1.0,failure,no
566,26.0,tertiary,no,211.0,no,no,jan,168.0,3.0,-1.0,0.0,unknown,no
567,36.0,tertiary,no,3611.0,yes,no,jun,347.0,3.0,-1.0,0.0,unknown,no
568,59.0,primary,no,0.0,no,no,jan,3025.0,2.0,-1.0,0.0,unknown,no
569,28.0,secondary,no,459.0,no,no,mar,83.0,13.0,-1.0,0.0,unknown,no
570,46.0,unknown,no,242.0,yes,no,may,332.0,2.0,-1.0,0.0,unknown,no
571,50.0,secondary,no,1138.0,no,no,aug,219.0,10.0,-1.0,0.0,unknown,no
572,53.0,tertiary,no,1319.0,yes,no,apr,427.0,1.0,150.0,1.0,failure,no
573,81.0,secondary,no,1.0,no,no,aug,65.0,5.0,-1.0,0.0,unknown,no
574,35.0,secondary,no,67.0,yes,no,may,192.0,2.0,-1.0,0.0,unknown,no
575,58.0,unknown,no,937.0,no,no,aug,155.0,1.0,-1.0,0.0,unknown,no
576,44.0,secondary,no,0.0,yes,yes,may,161.0,1.0,,0.0,unknown,no
577,38.0,tertiary,no,-558.0,yes,no,jul,533.0,1.0,-1.0,0.0,unknown,no
578,49.0,secondary,no,171.0,no,no,feb,19.0,3.0,175.0,2.0,other,no
579,33.0,tertiary,no,696.0,no,yes,feb,193.0,1.0,176.0,8.0,failure,no
580,29.0,tertiary,no,361.0,yes,yes,jul,819.0,3.0,-1.0,0.0,unknown,no
581,28.0,secondary,no,227.0,no,no,apr,278.0,1.0,-1.0,0.0,unknown,yes
582,31.0,secondary,no,236.0,yes,yes,may,211.0,3.0,-1.0,0.0,unknown,no
583,33.0,tertiary,no,-53.0,no,no,jan,617.0,2.0,-1.0,0.0,unknown,no
584,52.0,secondary,no,192.0,yes,no,jul,61.0,2.0,-1.0,0.0,unknown,no
585,43.0,tertiary,no,38.0,yes,no,jul,197.0,6.0,-1.0,0.0,unknown,no
586,32.0,secondary,no,518.0,yes,no,may,34.0,7.0,-1.0,0.0,unknown,no
587,36.0,tertiary,no,16.0,yes,yes,jul,95.0,4.0,-1.0,0.0,unknown,no
588,41.0,secondary,no,-256.0,yes,no,jun,147.0,2.0,-1.0,0.0,unknown,no
589,43.0,secondary,no,105.0,no,yes,jul,668.0,2.0,-1.0,0.0,unknown,no
590,45.0,tertiary,no,334.0,no,no,jun,87.0,2.0,-1.0,0.0,unknown,no
591,39.0,secondary,no,1048.0,no,yes,jul,405.0,1.0,-1.0,0.0,unknown,no
592,41.0,secondary,no,108.0,yes,yes,may,83.0,7.0,-1.0,0.0,unknown,no
593,31.0,secondary,no,660.0,no,no,jun,115.0,1.0,-1.0,0.0,unknown,no
594,37.0,tertiary,yes,0.0,yes,no,jul,108.0,1.0,-1.0,0.0,unknown,no
595,28.0,unknown,no,1034.0,no,no,jan,113.0,1.0,-1.0,0.0,unknown,no
